time,actuator_1_input,actuator_2_input,actuator_3_input,cs19_pos_x,cs19_pos_y,cs19_pos_z,tip_pos_x,tip_pos_y,tip_pos_z
1766773045.1571662,0.2858993411064148,0.31525692343711853,0.15557543828173445,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632979e-06,0.0,-0.3907576704717413
1766773045.2226334,0.23460987210273743,0.2705317586660385,0.16792685624522777,3.306541662430358e-06,0.0,-0.19036912150652113,6.082633688632974e-06,0.0,-0.3907576704717413
1766773045.2704992,0.1930675506591797,0.36758628487586975,0.3337076733870353,3.306541662430358e-06,0.0,-0.19036912150652113,6.082633688632974e-06,0.0,-0.3907576704717413
1766773045.3324683,0.16495370864868164,0.48596537858247757,0.5434445659260385,3.306541662430358e-06,0.0,-0.19036912150652113,6.082633688632974e-06,0.0,-0.3907576704717413
1766773045.390657,0.15624618530273438,0.6358711570501328,0.771190335662394,3.306541662430358e-06,0.0,-0.19036912150652113,6.082633688632974e-06,0.0,-0.3907576704717413
1766773045.5091197,0.1540060043334961,0.7884397655725479,0.9938945954385632,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766773045.5639136,0.1548146903514862,0.9574478343129158,1.21202962663845,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766773045.6079497,0.1553363800048828,1.1373836249113083,1.4502929044468853,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766773045.6499023,0.14650118350982666,1.378858208656311,1.778587166386693,2.593486878568005e-06,-1.2345843176374694e-07,-0.1903803858573219,-1.993601551519208e-06,-1.398005041846631e-06,-0.39078079198383975
1766773045.6688588,0.17086046934127808,1.5543013662099838,2.059915430227518,-3.5615163651344983e-06,-1.18888839523855e-06,-0.19039295398291814,-3.2048519610159365e-05,-6.600394215114557e-06,-0.39080658768232085
1766773045.7148407,0.1703932285308838,1.7584499269723892,2.348592601470832,-6.064946981588386e-05,1.5003157116148664e-05,-0.19042061600020457,-0.00026621877994114994,8.241492510042583e-05,-0.3908632632396918
1766773045.7685776,0.19251903891563416,1.9355843514204025,2.6113408010376307,-7.91696894915512e-05,5.056856162880961e-05,-0.19042466342679865,-0.0003412564901625135,0.000234467374449361,-0.3908714452102502
