time,actuator_1_input,actuator_2_input,actuator_3_input,cs19_pos_x,cs19_pos_y,cs19_pos_z,tip_pos_x,tip_pos_y,tip_pos_z
1766772732.6915064,0.0,0.0,0.0,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772732.7157707,0.0,0.0,0.0,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772732.734893,0.0,0.0,0.0,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772732.7529824,0.0,0.0,0.0,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772732.7975612,0.0,0.0,0.0,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772732.9395804,0.2858993411064148,0.31525692343711853,0.15557543828173445,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772732.9799304,0.23460987210273743,0.2705317586660385,0.16792685624522777,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772732.9857929,0.1930675506591797,0.36758628487586975,0.3337076733870353,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772733.004485,0.16495370864868164,0.48596537858247757,0.5434445659260385,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772733.0592575,0.15595167875289917,0.6344595775008202,0.7722729375407072,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772733.1241028,0.15214025974273682,0.7822266966104507,0.9991939570964314,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772733.1978393,0.14873868227005005,0.9290333166718483,1.2234195954963456,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772733.2218676,0.14521050453186035,1.0751340463757515,1.4465947964708796,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772733.2558455,0.14157718420028687,1.2210429310798645,1.6694861461482775,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772733.3163998,0.1378934383392334,1.3668909966945648,1.89232630073809,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772733.3753526,0.13760697841644287,1.5161916017532349,2.1163667254965297,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772733.4673421,0.14845705032348633,1.6733683794736862,2.3486360234822916,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772733.4996212,0.16094622015953064,1.8352111279964447,2.583518013176114,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772733.580071,0.1747523546218872,1.9992362558841705,2.8254150700546887,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772733.7863863,0.19646188616752625,2.154790699481964,3.0666002203750065,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772733.8113384,0.20669102668762207,2.3343257009983063,3.3171924010298817,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772733.8413022,0.231549471616745,2.4896261394023895,3.55555780097638,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772733.8787007,0.24711459875106812,2.657253473997116,3.794021838578541,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772733.9391642,0.23673605918884277,2.8819236159324646,4.1042131422961665,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772733.9965465,0.29245251417160034,3.039312422275543,4.350008530870257,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772734.045641,0.29931387305259705,3.2326653599739075,4.593395337993858,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772734.0774994,0.31010815501213074,3.443839430809021,4.9086664809780824,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772734.114351,0.34805604815483093,3.6447081863880157,5.181840787963209,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772734.1945689,0.34076714515686035,3.910778760910034,5.551683750016709,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772734.239281,0.4167911410331726,4.087013840675354,5.813746846736029,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772734.296071,0.41068536043167114,4.226507484912872,5.996628565372593,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772734.3169713,0.41961684823036194,4.419502884149551,6.281720874317936,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772734.3731694,0.4094129204750061,4.6985392570495605,6.678595378690794,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772734.4165368,0.46747496724128723,4.776284694671631,6.8636567750878035,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772734.490551,0.43430328369140625,4.895759403705597,6.986734590311276,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772734.5298061,0.441875159740448,5.083422839641571,7.276892800593613,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772734.5722253,0.4513857364654541,5.201254963874817,7.4613784532831176,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772734.646371,0.44080066680908203,5.391715407371521,7.725616939169159,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772734.6928096,0.45962387323379517,5.556503891944885,7.992915336677588,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766772734.7194808,0.46431076526641846,5.6810431480407715,8.177042891791102,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
